measurement;ID;ID2;date;d18O;x;y;SE_permill;SE_percent;OH;site;Distance_um
14;49;BH-01567;24.06.2021;-4.76974;742;-3569;0.19;0.31;0.03334;NRB;578.4436014
15;49;BH-01567;24.06.2021;-4.7794401;726;-3605;0.2;0.25;0.03578;NRB;539.0482353
16;49;BH-01567;24.06.2021;-6.1471542;711;-3641;0.19;0.33;0.04086;NRB;500.0579966
17;49;BH-01567;24.06.2021;-6.5254581;695;-3677;0.19;0.37;0.04348;NRB;460.6625663
18;49;BH-01567;24.06.2021;-7.2529656;680;-3713;0.17;0.25;0.04562;NRB;421.6740447
19;49;BH-01567;24.06.2021;-6.9134621;664;-3748;0.18;0.31;0.04424;NRB;383.191858
20;49;BH-01567;24.06.2021;-7.8349716;648;-3783;0.22;0.17;0.04526;NRB;344.7100231
21;49;BH-01567;24.06.2021;-8.5430789;633;-3818;0.26;0.22;0.04331;NRB;306.6349621
22;49;BH-01567;24.06.2021;-7.0589636;617;-3853;0.18;0.37;0.04087;NRB;268.1529414
23;49;BH-01567;24.06.2021;-7.7476707;602;-3888;0.18;0.35;0.0408;NRB;230.0782476
24;49;BH-01567;24.06.2021;-8.7758813;586;-3923;0.21;0.23;0.04262;NRB;191.595929
25;49;BH-01567;24.06.2021;-8.2811762;570;-3958;0.19;0.35;0.04086;NRB;153.1143364
26;49;BH-01567;24.06.2021;-7.4760679;555;-3993;0.18;0.28;0.03939;NRB;115.0391238
27;49;BH-01567;24.06.2021;-7.970773;539;-4028;0.18;0.25;0.04158;NRB;76.55716818
28;49;BH-01567;24.06.2021;-8.455778;524;-4063;0.32;0.61;0.04681;NRB;38.48376281
29;49;core;24.06.2021;-9.2511862;508;-4098;0.17;0.37;0.04594;NRB;0
1;50;margin;24.06.2021;-3.8288303;2622;-1918;0.16;0.32;0.03431;NRB;1044.262419
2;50;BH-01580;24.06.2021;-3.8773308;2628;-1958;0.19;0.26;0.03458;NRB;1003.820701
3;50;BH-01580;24.06.2021;-4.5951382;2634;-1998;0.2;0.29;0.03618;NRB;963.3794683
4;50;BH-01580;24.06.2021;-5.6524491;2641;-2038;0.17;0.32;0.03662;NRB;922.772453
5;50;BH-01580;24.06.2021;-5.4196467;2647;-2078;0.21;0.28;0.03586;NRB;882.3315703
6;50;BH-01580;24.06.2021;-5.5263478;2654;-2118;0.22;0.32;0.03667;NRB;841.7244205
7;50;BH-01580;24.06.2021;-6.4769576;2661;-2158;0.19;0.13;0.04014;NRB;801.1173447
8;50;BH-01580;24.06.2021;-5.3614461;2667;-2198;0.18;0.34;0.04089;NRB;760.6766724
9;50;BH-01580;24.06.2021;-4.4205364;2674;-2238;0.23;0.26;0.04107;NRB;720.0694411
10;50;BH-01580;24.06.2021;-5.1868443;2681;-2278;0.2;0.27;0.04204;NRB;679.4622874
11;50;BH-01580;24.06.2021;-6.3314561;2687;-2318;0.2;0.41;0.04253;NRB;639.0219089
12;50;BH-01580;24.06.2021;-6.3799566;2694;-2358;0.16;0.27;0.04223;NRB;598.414572
13;50;BH-01580;24.06.2021;-6.4284571;2701;-2398;0.18;0.23;0.04218;NRB;557.8073144
14;50;BH-01580;24.06.2021;-7.3208663;2707;-2438;0.17;0.13;0.04431;NRB;517.3673743
15;50;BH-01580;24.06.2021;-6.9522625;2714;-2478;0.17;0.34;0.04235;NRB;476.7598976
16;50;BH-01580;24.06.2021;-7.4275674;2721;-2518;0.23;0.18;0.04173;NRB;436.1524963
17;50;BH-01580;24.06.2021;-7.776771;2727;-2558;0.15;0.32;0.04356;NRB;395.71328
18;50;BH-01580;24.06.2021;-8.4751782;2734;-2597;0.19;0.17;0.04752;NRB;356.0912804
19;50;BH-01580;24.06.2021;-7.2626657;2740;-2636;0.21;0.26;0.04321;NRB;316.6385952
20;50;BH-01580;24.06.2021;-8.9310829;2747;-2675;0.22;0.18;0.04405;NRB;277.016245
21;50;BH-01580;24.06.2021;-7.9610729;2754;-2714;0.19;0.33;0.04146;NRB;237.394187
22;50;BH-01580;24.06.2021;-7.9804731;2760;-2753;0.22;0.3;0.04258;NRB;197.9419107
23;50;BH-01580;24.06.2021;-10.395798;2767;-2792;0.32;0.04;0.0446;NRB;158.3192976
24;50;BH-01580;24.06.2021;-8.1259746;2774;-2831;0.18;0.24;0.04061;NRB;118.6970935
25;50;BH-01580;24.06.2021;-10.0562945;2780;-2870;0.25;0.31;0.04557;NRB;79.24645102
26;50;BH-01580;24.06.2021;-7.7282705;2787;-2909;0.19;0.09;0.04262;NRB;39.62322551
27;50;core;24.06.2021;-7.873772;2794;-2948;0.2;0.1;0.04109;NRB;0
1;51;margin;24.06.2021;-3.5572275;5352;-2702;0.19;0.31;0.03715;NRB;1038.734807
2;51;BH-01571;24.06.2021;-4.4690369;5324;-2673;0.21;0.22;0.03555;NRB;998.4312695
3;51;BH-01571;24.06.2021;-4.7794401;5296;-2644;0.2;0.33;0.0327;NRB;958.1283839
4;51;BH-01571;24.06.2021;-5.5651482;5269;-2615;0.21;0.39;0.03403;NRB;918.5053076
5;51;BH-01571;24.06.2021;-6.1956547;5242;-2586;0.2;0.16;0.03689;NRB;878.8822447
6;51;BH-01571;24.06.2021;-6.2344551;5215;-2557;0.22;0.29;0.03625;NRB;839.2591971
7;51;BH-01571;24.06.2021;-6.6806597;5188;-2528;0.24;0.23;0.0399;NRB;799.6361673
8;51;BH-01571;24.06.2021;-6.3120559;5161;-2499;0.17;0.29;0.03945;NRB;760.0131578
9;51;BH-01571;24.06.2021;-5.3323458;5133;-2470;0.19;0.13;0.03801;NRB;719.7117479
10;51;BH-01571;24.06.2021;-3.5766277;5106;-2441;0.21;0.07;0.0424;NRB;680.0889648
11;51;BH-01571;24.06.2021;-4.5078373;5079;-2412;0.19;0.22;0.03738;NRB;640.4662364
12;51;BH-01571;24.06.2021;-5.1868443;5052;-2383;0.18;0.3;0.04261;NRB;600.8435737
13;51;BH-01571;24.06.2021;-6.1180539;5025;-2354;0.16;0.07;0.03969;NRB;561.2209903
14;51;BH-01571;24.06.2021;-5.8852515;4998;-2325;0.22;0.34;0.04249;NRB;521.5985046
15;51;BH-01571;24.06.2021;-7.0104631;4971;-2296;0.18;0.33;0.04268;NRB;481.9761405
16;51;BH-01571;24.06.2021;-7.2723658;4943;-2267;0.2;0.24;0.04203;NRB;441.6786162
17;51;BH-01571;24.06.2021;-8.0095734;4916;-2238;0.21;0.12;0.04639;NRB;402.0572099
18;51;BH-01571;24.06.2021;-7.485768;4889;-2209;0.2;0.23;0.04458;NRB;362.4362013
19;51;BH-01571;24.06.2021;-7.7088703;4862;-2180;0.26;0.11;0.04449;NRB;322.8157369
20;51;BH-01571;24.06.2021;-8.3490769;4835;-2151;0.24;0.13;0.04412;NRB;283.1960452
21;51;BH-01571;24.06.2021;-8.4460779;4808;-2121;0.27;0.04;0.04467;NRB;242.8353352
22;51;BH-01571;24.06.2021;-7.5536687;4781;-2091;0.22;0.12;0.04231;NRB;202.4746898
23;51;BH-01571;24.06.2021;-7.6021692;4753;-2061;0.19;0.32;0.04165;NRB;161.4434886
24;51;BH-01571;24.06.2021;-7.4081672;4726;-2031;0.2;0.23;0.03988;NRB;121.0826164
25;51;BH-01571;24.06.2021;-10.6189003;4699;-2001;0.24;0.07;0.04778;NRB;80.72174428
26;51;BH-01571;24.06.2021;-10.1435954;4672;-1971;0.21;0.12;0.04406;NRB;40.36087214
27;51;core;24.06.2021;-10.0271942;4645;-1941;0.14;0.22;0.04455;NRB;0
1;52;Margin;24.06.2021;-4.3914361;6222;203;0.17;0.23;0.03229;NRB;977.5095907
2;52;BH-01569;24.06.2021;-4.8182405;6187;225;0.14;0.38;0.0335;NRB;936.1719927
3;52;BH-01569;24.06.2021;-6.2926557;6152;247;0.21;0.26;0.03545;NRB;894.8346216
4;52;BH-01569;24.06.2021;-6.4866577;6118;269;0.2;0.34;0.03889;NRB;854.3377552
5;52;BH-01569;24.06.2021;-6.6418593;6084;291;0.18;0.22;0.03871;NRB;813.8408935
6;52;BH-01569;24.06.2021;-6.7970609;6050;313;0.18;0.19;0.04166;NRB;773.3440373
7;52;BH-01569;24.06.2021;-6.9231622;6016;335;0.22;0.13;0.04153;NRB;732.8471873
8;52;BH-01569;24.06.2021;-5.060743;5981;357;0.18;0.11;0.03922;NRB;691.5099421
9;52;BH-01569;24.06.2021;-3.7318293;5947;379;0.18;0.27;0.0393;NRB;651.0130567
10;52;BH-01569;24.06.2021;-4.9734421;5913;401;0.18;0.35;0.04016;NRB;610.5161751
11;52;BH-01569;24.06.2021;-5.5942485;5879;423;0.18;0.22;0.04324;NRB;570.0192979
12;52;BH-01569;24.06.2021;-5.6039486;5845;445;0.18;0.23;0.04182;NRB;529.5224263
13;52;BH-01569;24.06.2021;-6.127754;5811;467;0.13;0.22;0.04104;NRB;489.0255617
14;52;BH-01569;24.06.2021;-7.0201632;5776;489;0.14;0.27;0.0436;NRB;447.6885078
15;52;BH-01569;24.06.2021;-7.6409696;5742;511;0.14;0.25;0.04525;NRB;407.1916011
16;52;BH-01569;24.06.2021;-6.9813628;5708;533;0.17;0.21;0.04872;NRB;366.6946959
17;52;BH-01569;24.06.2021;-7.6118693;5674;555;0.22;0.13;0.04409;NRB;326.1977928
18;52;BH-01569;24.06.2021;-6.6030589;5640;577;0.19;0.13;0.04412;NRB;285.7008925
19;52;BH-01569;24.06.2021;-6.4963578;5606;599;0.17;0.22;0.04165;NRB;245.2039967
20;52;BH-01569;24.06.2021;-6.6030589;5571;622;0.19;0.2;0.04361;NRB;203.3248632
21;52;BH-01569;24.06.2021;-6.8455614;5537;644;0.21;0.24;0.04194;NRB;162.8281302
22;52;BH-01569;24.06.2021;-7.5245684;5503;666;0.21;0.29;0.0405;NRB;122.3315168
23;52;BH-01569;24.06.2021;-7.3111662;5469;688;0.22;0.24;0.04154;NRB;81.83520025
24;52;BH-01569;24.06.2021;-7.1074641;5435;710;0.18;0.08;0.04258;NRB;41.34005322
25;52;core;24.06.2021;-7.5148683;5400;732;0.19;0.16;0.04744;NRB;0
1;#A;BH-00729;13.02.2021;-4.3914361;-2655;6586;0.083;;;;1421.787607
1;#A;margin;13.02.2021;-5.2450449;-2342;7053;0.081;;;;1335.800135
2;#A;BH-00729;13.02.2021;-3.4893268;-2638;6662;0.075;;;;1425.245593
2;#A;BH-00729;13.02.2021;-4.8473408;-2304;7024;0.095;;;;1288.000388
3;#A;BH-00729;13.02.2021;-4.3623358;-2427;6487;0.115;;;;1177.684593
3;#A;BH-00729;13.02.2021;-3.5475274;-2266;6996;0.089;;;;1240.800145
4;#A;BH-00729;13.02.2021;-4.76974;-2399;6571;0.117;;;;1170.314915
4;#A;BH-00729;13.02.2021;-4.5563378;-2228;6968;0.085;;;;1193.600017
5;#A;BH-00729;13.02.2021;-5.0704431;-2203;6419;0.091;;;;944.875124
5;#A;BH-00729;13.02.2021;-6.3799566;-2189;6940;0.11;;;;1145.600279
6;#A;BH-00729;13.02.2021;-5.0898433;-2186;6487;0.109;;;;942.7587178
6;#A;BH-00729;13.02.2021;-4.9443418;-2150;6912;0.115;;;;1097.601476
7;#A;BH-00729;13.02.2021;-6.3702565;-1824;6444;0.078;;;;583.4937875
7;#A;BH-00729;13.02.2021;-5.5263478;-2111;6884;0.064;;;;1049.603735
8;#A;BH-00729;13.02.2021;-5.1868443;-1800;6500;0.088;;;;582.4371211
8;#A;BH-00729;13.02.2021;-5.2256447;-2072;6856;0.116;;;;1001.607208
9;#A;BH-00729;13.02.2021;-4.7891402;-2033;6828;0.099;;;;953.6120805
10;#A;BH-00729;13.02.2021;-5.2838453;-1994;6800;0.115;;;;905.6185731
11;#A;BH-00729;13.02.2021;-5.8755514;-1955;6772;0.075;;;;857.6269585
12;#A;BH-00729;13.02.2021;-4.1101332;-1916;6744;0.075;;;;809.6375732
13;#A;BH-00729;13.02.2021;-5.2935454;-1877;6716;0.092;;;;761.6508386
14;#A;BH-00729;13.02.2021;-5.3032455;-1850;6694;0.096;;;;726.837671
15;#A;BH-00729;13.02.2021;-5.2256447;-1823;6672;0.124;;;;692.0260111
16;#A;BH-00729;13.02.2021;-5.5166477;-1796;6652;0.117;;;;658.4291913
17;#A;BH-00729;13.02.2021;-4.8861412;-1769;6630;0.096;;;;623.6184731
18;#A;BH-00729;13.02.2021;-5.6718493;-1742;6610;0.126;;;;590.0211861
19;#A;BH-00729;13.02.2021;-4.9734421;-1715;6588;0.115;;;;555.2116713
20;#A;BH-00729;13.02.2021;-6.3508563;-1688;6568;0.096;;;;521.6138418
21;#A;BH-00729;13.02.2021;-6.2053548;-1661;6546;0.11;;;;486.8059162
22;#A;BH-00729;13.02.2021;-5.3420459;-1634;6526;0.124;;;;453.207458
23;#A;BH-00729;13.02.2021;-6.1859546;-1607;6504;0.094;;;;418.4017208
24;#A;BH-00729;13.02.2021;-6.2053548;-1580;6484;0.124;;;;384.8025468
25;#A;BH-00729;13.02.2021;-4.284735;-1553;6462;0.132;;;;350
26;#A;BH-00729;13.02.2021;-5.3226457;-1525;6442;0.105;;;;315.6010139
27;#A;BH-00729;13.02.2021;-5.9240519;-1497;6420;0.096;;;;280
28;#A;BH-00729;13.02.2021;-6.8455614;-1469;6400;0.088;;;;245.6013029
29;#A;BH-00729;13.02.2021;-6.0986537;-1441;6378;0.091;;;;210
30;#A;BH-00729;13.02.2021;-7.3984671;-1413;6358;0.122;;;;175.6018223
31;#A;BH-00729;13.02.2021;-8.1162745;-1385;6336;0.122;;;;140
32;#A;BH-00729;13.02.2021;-6.5448583;-1357;6316;0.151;;;;105.6030303
33;#A;BH-00729;13.02.2021;-5.8173508;-1329;6294;0.099;;;;70
34;#A;BH-00729;13.02.2021;-7.1268643;-1301;6273;0.132;;;;35
35;#A;core;13.02.2021;-7.2044651;-1273;6252;0.085;;;;0
1;#B;BH-00670;13.02.2021;-3.7415294;-3861;5583;0.08;;;;1036.170835
1;#B;margin;13.02.2021;-4.9152415;-3945;5667;0.11;;;;1117.004029
2;#B;BH-00670;13.02.2021;-3.9161312;-3793;5569;0.112;;;;1029.835909
2;#B;BH-00670;13.02.2021;-3.314725;-3945;5617;0.102;;;;1067.004217
3;#B;BH-00670;13.02.2021;-5.2838453;-3877;5478;0.123;;;;930.2736157
3;#B;BH-00670;13.02.2021;-5.0898433;-3945;5567;0.105;;;;1017.004425
4;#B;BH-00670;13.02.2021;-4.5466377;-3812;5464;0.118;;;;923.1987868
4;#B;BH-00670;13.02.2021;-5.2450449;-3945;5517;0.112;;;;967.0046536
5;#B;BH-00670;13.02.2021;-4.6242385;-3868;5389;0.101;;;;842.2570866
5;#B;BH-00670;13.02.2021;-5.1868443;-3945;5468;0.129;;;;918.0049019
6;#B;BH-00670;13.02.2021;-5.0510429;-3821;5355;0.106;;;;814.0429964
6;#B;BH-00670;13.02.2021;-4.0713328;-3945;5418;0.119;;;;868.0051843
7;#B;BH-00670;13.02.2021;-3.6542285;-3857;5199;0.098;;;;654.5425884
7;#B;BH-00670;13.02.2021;-5.0995434;-3945;5369;0.15;;;;819.0054945
8;#B;BH-00670;13.02.2021;-4.6242385;-3800;5170;0.089;;;;636.0534569
8;#B;BH-00670;13.02.2021;-4.9734421;-3945;5319;0.078;;;;769.0058517
9;#B;BH-00670;13.02.2021;-5.0316427;-3860;5035;0.094;;;;491.8831162
9;#B;BH-00670;13.02.2021;-4.8570409;-3945;5269;0.113;;;;719.0062587
10;#B;BH-00670;13.02.2021;-4.1489336;-3823;5000;0.127;;;;465.4685811
10;#B;BH-00670;13.02.2021;-4.575738;-3945;5221;0.134;;;;671.0067064
11;#B;BH-00670;13.02.2021;-4.3914361;-3945;5186;0.111;;;;636.0070754
12;#B;BH-00670;13.02.2021;-4.7212395;-3945;5152;0.096;;;;602.007475
13;#B;BH-00670;13.02.2021;-5.6039486;-3945;5118;0.111;;;;568.0079225
14;#B;BH-00670;13.02.2021;-5.3711462;-3945;5085;0.105;;;;535.0084111
15;#B;BH-00670;13.02.2021;-5.2644451;-3945;5051;0.107;;;;501.008982
16;#B;BH-00670;13.02.2021;-4.478737;-3945;5018;0.103;;;;468.0096153
17;#B;BH-00670;13.02.2021;-5.4390469;-3945;4984;0.111;;;;434.0103685
18;#B;BH-00670;13.02.2021;-5.7203498;-3945;4951;0.121;;;;401.0112218
19;#B;BH-00670;13.02.2021;-6.2732555;-3945;4918;0.132;;;;368.0122281
20;#B;BH-00670;13.02.2021;-6.903762;-3945;4884;0.098;;;;334.0134728
21;#B;BH-00670;13.02.2021;-4.4496367;-3945;4850;0.112;;;;300.0149996
22;#B;BH-00670;13.02.2021;-5.3226457;-3945;4817;0.114;;;;267.0168534
23;#B;BH-00670;13.02.2021;-6.4090569;-3945;4784;0.13;;;;234.01923
24;#B;BH-00670;13.02.2021;-8.2811762;-3945;4750;0.185;;;;200.0224987
25;#B;BH-00670;13.02.2021;-5.545748;-3945;4716;0.095;;;;166.0271062
26;#B;BH-00670;13.02.2021;-5.9240519;-3945;4683;0.129;;;;133.0338303
27;#B;BH-00670;13.02.2021;-6.1956547;-3945;4650;0.122;;;;100.0449899
28;#B;BH-00670;13.02.2021;-7.0298633;-3944;4616;0.116;;;;66.03029608
29;#B;BH-00670;13.02.2021;-6.3896567;-3943;4582;0.082;;;;32.01562119
30;#B;core;13.02.2021;-6.7776607;-3942;4550;0.092;;;;0
1;#D;BH-01570;12.02.2021;-4.1489336;-2661;-5279;0.094;;;;1723.613936
1;#D;margin;12.02.2021;-5.0122425;-2598;-5627;0.105;;;;2049.418454
2;#D;BH-01570;12.02.2021;-4.575738;-2618;-5222;0.077;;;;1703.349935
2;#D;BH-01570;12.02.2021;-2.0731122;-2624;-5585;0.095;;;;2000.025
3;#D;BH-01570;12.02.2021;-4.3914361;-2764;-5162;0.121;;;;1568.680018
3;#D;BH-01570;12.02.2021;-3.1110229;-2649;-5543;0.105;;;;1951.148636
4;#D;BH-01570;12.02.2021;-4.5175374;-2706;-5100;0.118;;;;1553.007727
4;#D;BH-01570;12.02.2021;-3.4893268;-2674;-5501;0.093;;;;1902.272325
5;#D;BH-01570;12.02.2021;-3.6930289;-2825;-5030;0.106;;;;1425.67107
5;#D;BH-01570;12.02.2021;-5.0510429;-2699;-5459;0.094;;;;1853.396072
6;#D;BH-01570;12.02.2021;-4.7018393;-2762;-4989;0.108;;;;1431.178535
6;#D;BH-01570;12.02.2021;-3.993732;-2724;-5417;0.087;;;;1804.519881
7;#D;BH-01570;12.02.2021;-3.7803298;-2902;-4924;0.108;;;;1294.657097
7;#D;BH-01570;12.02.2021;-4.1489336;-2749;-5375;0.081;;;;1755.643757
8;#D;BH-01570;12.02.2021;-5.6330489;-2854;-4877;0.108;;;;1286.247255
8;#D;BH-01570;12.02.2021;-2.8976207;-2774;-5333;0.059;;;;1706.767705
9;#D;BH-01570;12.02.2021;-4.5466377;-2974;-4776;0.101;;;;1132.812871
9;#D;BH-01570;12.02.2021;-4.3720359;-2799;-5291;0.098;;;;1657.891733
10;#D;BH-01570;12.02.2021;-3.1789236;-2920;-4708;0.103;;;;1114.391762
10;#D;BH-01570;12.02.2021;-3.0334221;-2824;-5249;0.103;;;;1609.015848
11;#D;BH-01570;12.02.2021;-4.0325324;-3123;-4579;0.105;;;;885.8109279
11;#D;BH-01570;12.02.2021;-4.1780339;-2849;-5207;0.068;;;;1560.140058
12;#D;BH-01570;12.02.2021;-4.5369376;-3043;-4539;0.077;;;;906.5213732
12;#D;BH-01570;12.02.2021;-4.4593368;-2874;-5165;0.077;;;;1511.264371
13;#D;BH-01570;12.02.2021;-4.866741;-3343;-4219;0.106;;;;467.9113164
13;#D;BH-01570;12.02.2021;-4.9831422;-2899;-5123;0.094;;;;1462.388799
14;#D;BH-01570;12.02.2021;-5.3420459;-3300;-4162;0.114;;;;460.092382
14;#D;BH-01570;12.02.2021;-4.6436387;-2924;-5081;0.094;;;;1413.513353
15;#D;BH-01570;12.02.2021;-3.6833288;-2949;-5039;0.08;;;;1364.638047
16;#D;BH-01570;12.02.2021;-4.8861412;-2974;-4997;0.078;;;;1315.762897
17;#D;BH-01570;12.02.2021;-3.1789236;-2999;-4955;0.111;;;;1266.887919
18;#D;BH-01570;12.02.2021;-5.545748;-3024;-4913;0.12;;;;1218.013136
19;#D;BH-01570;12.02.2021;-3.0916227;-3049;-4870;0.102;;;;1168.285068
20;#D;BH-01570;12.02.2021;-4.5951382;-3074;-4827;0.084;;;;1118.558
21;#D;BH-01570;12.02.2021;-4.9540419;-3093;-4798;0.088;;;;1083.904977
22;#D;BH-01570;12.02.2021;-4.2750349;-3112;-4769;0.106;;;;1049.253068
23;#D;BH-01570;12.02.2021;-5.2353448;-3131;-4740;0.128;;;;1014.602385
24;#D;BH-01570;12.02.2021;-4.8958413;-3150;-4711;0.125;;;;979.9530601
25;#D;BH-01570;12.02.2021;-5.3420459;-3169;-4682;0.096;;;;945.3052417
26;#D;BH-01570;12.02.2021;-5.2159446;-3188;-4653;0.109;;;;910.659102
27;#D;BH-01570;12.02.2021;-4.0325324;-3207;-4623;0.092;;;;875.1577001
28;#D;BH-01570;12.02.2021;-4.5078373;-3226;-4593;0.099;;;;839.6570729
29;#D;BH-01570;12.02.2021;-5.4002465;-3244;-4563;0.096;;;;804.6713615
30;#D;BH-01570;12.02.2021;-5.0413428;-3262;-4533;0.105;;;;769.6856501
31;#D;BH-01570;12.02.2021;-5.7300499;-3280;-4503;0.075;;;;734.6999388
32;#D;BH-01570;12.02.2021;-8.1550749;-3298;-4473;0.153;;;;699.7142274
33;#D;BH-01570;12.02.2021;-5.4002465;-3316;-4443;0.101;;;;664.728516
34;#D;BH-01570;12.02.2021;-2.8103198;-3334;-4413;0.09;;;;629.7428046
35;#D;BH-01570;12.02.2021;-3.9549316;-3352;-4383;0.114;;;;594.7570933
36;#D;BH-01570;12.02.2021;-4.3526357;-3370;-4353;0.081;;;;559.7713819
37;#D;BH-01570;12.02.2021;-5.4390469;-3388;-4323;0.103;;;;524.7856705
38;#D;BH-01570;12.02.2021;-5.254745;-3406;-4293;0.086;;;;489.7999592
39;#D;BH-01570;12.02.2021;-4.6630389;-3424;-4263;0.12;;;;454.8142478
40;#D;BH-01570;12.02.2021;-4.8570409;-3442;-4233;0.102;;;;419.8285364
41;#D;BH-01570;12.02.2021;-4.1974341;-3460;-4203;0.098;;;;384.8428251
42;#D;BH-01570;12.02.2021;-3.9258313;-3478;-4173;0.105;;;;349.8571137
43;#D;BH-01570;12.02.2021;-3.9355314;-3496;-4143;0.132;;;;314.8714023
44;#D;BH-01570;12.02.2021;-4.7794401;-3514;-4113;0.076;;;;279.885691
45;#D;BH-01570;12.02.2021;-4.9443418;-3532;-4083;0.093;;;;244.8999796
46;#D;BH-01570;12.02.2021;-4.76974;-3550;-4053;0.109;;;;209.9142682
47;#D;BH-01570;12.02.2021;-5.3226457;-3568;-4023;0.109;;;;174.9285568
48;#D;BH-01570;12.02.2021;-5.1480439;-3586;-3993;0.109;;;;139.9428455
49;#D;BH-01570;12.02.2021;-4.9152415;-3604;-3963;0.106;;;;104.9571341
50;#D;BH-01570;12.02.2021;-5.060743;-3622;-3933;0.099;;;;69.97142274
51;#D;BH-01570;12.02.2021;-5.3711462;-3640;-3903;0.096;;;;34.98571137
52;#D;core;12.02.2021;-5.4972475;-3658;-3873;0.096;;;;0
1;#E;margin;12.02.2021;NA;-4906;-2327;2.217;;;;1905.619322
1;#E;BH-01570;12.02.2021;-1.8888103;-4601;-2046;0.093;;;;1500.80545
2;#E;BH-01570;12.02.2021;-3.5960279;-4599;-1963;0.077;;;;1461.224829
2;#E;BH-01570;12.02.2021;-2.6260179;-4864;-2302;0.093;;;;1856.746617
3;#E;BH-01570;12.02.2021;-3.9161312;-4420;-1914;0.109;;;;1279.101247
3;#E;BH-01570;12.02.2021;-3.4311262;-4822;-2277;0.107;;;;1807.874166
4;#E;BH-01570;12.02.2021;-3.7221292;-4423;-1855;0.129;;;;1255.988057
4;#E;BH-01570;12.02.2021;-3.1983238;-4780;-2252;0.105;;;;1759.00199
5;#E;BH-01570;12.02.2021;-2.7424191;-4311;-1840;0.139;;;;1148.451566
5;#E;BH-01570;12.02.2021;-4.9249416;-4738;-2227;0.1;;;;1710.130112
6;#E;BH-01570;12.02.2021;-3.3244251;-4343;-1777;0.102;;;;1151.316638
6;#E;BH-01570;12.02.2021;-2.8879206;-4696;-2202;0.102;;;;1661.258559
7;#E;BH-01570;12.02.2021;-3.6833288;-4192;-1758;0.085;;;;1005.626173
7;#E;BH-01570;12.02.2021;-5.7882505;-4654;-2177;0.11;;;;1612.38736
8;#E;BH-01570;12.02.2021;-4.0810329;-4199;-1680;0.11;;;;981.5238153
8;#E;BH-01570;12.02.2021;-2.9170209;-4612;-2152;0.095;;;;1563.516549
9;#E;BH-01570;12.02.2021;-3.5766277;-4059;-1626;0.101;;;;831.471587
9;#E;BH-01570;12.02.2021;-3.9840319;-4570;-2127;0.076;;;;1514.646163
10;#E;BH-01570;12.02.2021;-4.2265344;-4077;-1540;0.097;;;;822.2682044
10;#E;BH-01570;12.02.2021;-2.1992135;-4527;-2102;0.096;;;;1464.926278
11;#E;BH-01570;12.02.2021;-3.4020259;-3899;-1522;0.119;;;;646.1834105
11;#E;BH-01570;12.02.2021;-4.0519326;-4484;-2076;0.101;;;;1414.680176
12;#E;BH-01570;12.02.2021;-4.3332355;-3914;-1454;0.086;;;;644.0496875
12;#E;BH-01570;12.02.2021;-2.9558213;-4441;-2050;0.084;;;;1364.434315
13;#E;BH-01570;12.02.2021;-4.0810329;-3592;-1400;0.098;;;;317.8049716
13;#E;BH-01570;12.02.2021;-3.1595234;-4398;-2024;0.096;;;;1314.188723
14;#E;BH-01570;12.02.2021;-3.6251282;-3547;-1341;0.112;;;;265.2282036
14;#E;BH-01570;12.02.2021;-6.127754;-4355;-1998;0.114;;;;1263.943432
15;#E;BH-01570;12.02.2021;-2.3641152;-4312;-1972;0.095;;;;1213.69848
16;#E;BH-01570;12.02.2021;-4.5563378;-4269;-1946;0.065;;;;1163.45391
17;#E;BH-01570;12.02.2021;-2.6260179;-4226;-1920;0.079;;;;1113.209774
18;#E;BH-01570;12.02.2021;-3.9452315;-4183;-1894;0.12;;;;1062.966133
19;#E;BH-01570;12.02.2021;-2.7812195;-4140;-1868;0.091;;;;1012.723062
20;#E;BH-01570;12.02.2021;-4.7503398;-4097;-1842;0.081;;;;962.4806492
21;#E;BH-01570;12.02.2021;-5.0898433;-4054;-1816;0.115;;;;912.2390038
22;#E;BH-01570;12.02.2021;-2.7812195;-4011;-1790;0.093;;;;861.9982599
23;#E;BH-01570;12.02.2021;-3.9452315;-3968;-1764;0.1;;;;811.7585848
24;#E;BH-01570;12.02.2021;-4.9346417;-3925;-1738;0.101;;;;761.5201901
25;#E;BH-01570;12.02.2021;-4.187734;-3882;-1712;0.114;;;;711.2833472
26;#E;BH-01570;12.02.2021;-2.7909196;-3839;-1686;0.107;;;;661.0484097
27;#E;BH-01570;12.02.2021;-4.0325324;-3796;-1660;0.148;;;;610.8158479
28;#E;BH-01570;12.02.2021;-4.4011362;-3753;-1634;0.079;;;;560.5863002
29;#E;BH-01570;12.02.2021;-3.605728;-3710;-1608;0.104;;;;510.3606568
30;#E;BH-01570;12.02.2021;-3.3923258;-3682;-1590;0.1;;;;477.0744177
31;#E;BH-01570;12.02.2021;-2.1410129;-3654;-1572;0.107;;;;443.7882378
32;#E;BH-01570;12.02.2021;-2.6163178;-3626;-1554;0.094;;;;410.5021315
33;#E;BH-01570;12.02.2021;-3.5572275;-3598;-1536;0.076;;;;377.2161184
34;#E;BH-01570;12.02.2021;-3.7124291;-3570;-1518;0.095;;;;343.9302255
35;#E;BH-01570;12.02.2021;-4.5272375;-3542;-1500;0.108;;;;310.6444913
