ID;ID2;date;Distance_um;d18O;OH;SE_permill;SE_percent
21;core;05.06.2021;0;NA;0.047;0.02;0.059
22;margin;05.06.2021;1857.49428;-7.1850649;0.051;0.014;0.034
22;BH-01860;05.06.2021;1817.477648;-6.3508563;0.051;0.011;0.072
22;BH-01860;05.06.2021;1777.461392;-8.3684771;0.081;0.015;0.08
22;BH-01860;05.06.2021;1737.649562;-5.9434521;0.058;0.013;0.05
22;BH-01860;05.06.2021;1697.837743;-7.1365644;0.06;0.012;0.125
22;BH-01860;05.06.2021;1657.821764;-6.8164611;0.049;0.008;0.147
22;BH-01860;05.06.2021;1618.009889;-5.7882505;0.055;0.014;0.092
22;BH-01860;05.06.2021;1578.198023;-6.8843618;0.053;0.011;0.073
22;BH-01860;05.06.2021;1538.386167;-6.6612595;0.05;0.012;0.095
22;BH-01860;05.06.2021;1498.370448;-6.6321592;0.045;0.012;0.043
22;BH-01860;05.06.2021;1458.558535;-5.836751;0.055;0.011;0.046
22;BH-01860;05.06.2021;1418.74663;-4.7309396;0.047;0.011;0.1
22;BH-01860;05.06.2021;1378.934734;-6.5448583;0.056;0.015;0.088
22;BH-01860;05.06.2021;1338.91934;-7.5051682;0.045;0.01;0.07
22;BH-01860;05.06.2021;1299.107386;-5.7979506;0.044;0.009;0.111
22;BH-01860;05.06.2021;1259.295438;-6.1665544;0.056;0.01;0.156
22;BH-01860;05.06.2021;1219.483497;-4.866741;0.058;0.008;0.275
22;BH-01860;05.06.2021;1179.468524;-5.6621492;0.046;0.011;0.119
22;BH-01860;05.06.2021;1139.656527;-5.9240519;0.052;0.009;0.055
22;BH-01860;05.06.2021;1099.844534;-7.5633688;0.055;0.013;0.111
22;BH-01860;05.06.2021;1059.830175;-6.7291602;0.045;0.012;0.066
22;BH-01860;05.06.2021;1020.018137;-7.3402665;0.045;0.012;0.122
22;BH-01860;05.06.2021;980.2061008;-6.6321592;0.043;0.011;0.076
22;BH-01860;05.06.2021;939.4147114;-5.0801432;0.046;0.013;0.05
