"fishID"	"capt_date"	"TL_mm"	"weight"	"sex"	"area"	"age"	"cohort"	"lifeyear"	"inc_um"	"rad_um"	"core"	"sims_dist"	"d18O"	"comment"
"BH-01869"	"2019-12-17"	730	3300	"f"	"SB"	4	2016	2	438	1232	314.7	939.6281179	-5.8270509	"OK"
"BH-01869"	"2019-12-17"	730	3300	"f"	"SB"	4	2016	2	438	1232	314.7	980.4815144	-6.612759	"OK"
"BH-01869"	"2019-12-17"	730	3300	"f"	"SB"	4	2016	2	438	1232	314.7	1021.334911	-6.1859546	"OK"
"BH-01869"	"2019-12-17"	730	3300	"f"	"SB"	4	2016	2	438	1232	314.7	1061.258216	-6.4575574	"OK"
"BH-01869"	"2019-12-17"	730	3300	"f"	"SB"	4	2016	2	438	1232	314.7	1101.181638	-5.6233488	"OK"
"BH-01869"	"2019-12-17"	730	3300	"f"	"SB"	4	2016	2	438	1232	314.7	1141.105166	-5.5166477	"OK"
"BH-01869"	"2019-12-17"	730	3300	"f"	"SB"	4	2016	2	438	1232	314.7	1181.028789	-5.73975	"OK"
"BH-01869"	"2019-12-17"	730	3300	"f"	"SB"	4	2016	2	438	1232	314.7	1220.952497	-4.1295334	"OK"
"BH-01869"	"2019-12-17"	730	3300	"f"	"SB"	4	2016	3	205.5	1437.5	314.7	1260.876283	-7.2529656	"OK"
"BH-01869"	"2019-12-17"	730	3300	"f"	"SB"	4	2016	3	205.5	1437.5	314.7	1300.800138	-4.8861412	"OK"
"BH-01869"	"2019-12-17"	730	3300	"f"	"SB"	4	2016	3	205.5	1437.5	314.7	1340.724058	-4.8473408	"OK"
"BH-01869"	"2019-12-17"	730	3300	"f"	"SB"	4	2016	3	205.5	1437.5	314.7	1380.648036	-3.6154281	"OK"
"BH-01869"	"2019-12-17"	730	3300	"f"	"SB"	4	2016	3	205.5	1437.5	314.7	1420.572068	-3.7512295	"OK"
"BH-01869"	"2019-12-17"	730	3300	"f"	"SB"	4	2016	4	204.1	1641.6	314.7	1460.496149	-4.8958413	"OK"
"BH-01869"	"2019-12-17"	730	3300	"f"	"SB"	4	2016	4	204.1	1641.6	314.7	1500.420274	-5.7688503	"OK"
"BH-01869"	"2019-12-17"	730	3300	"f"	"SB"	4	2016	4	204.1	1641.6	314.7	1540.344442	-5.642749	"OK"
"BH-01869"	"2019-12-17"	730	3300	"f"	"SB"	4	2016	4	204.1	1641.6	314.7	1580.268648	-5.3808463	"OK"
"BH-01869"	"2019-12-17"	730	3300	"f"	"SB"	4	2016	4	204.1	1641.6	314.7	1619.82283	-3.896731	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	1	537.6	537.6	230.4	0	-7.3111662	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	1	537.6	537.6	230.4	41.23105626	-7.8252715	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	1	537.6	537.6	230.4	82.07923002	-7.8252715	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	1	537.6	537.6	230.4	122.9308749	-7.4663678	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	1	537.6	537.6	230.4	164.15846	-7.6506697	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	1	537.6	537.6	230.4	205.0097559	-8.2811762	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	1	537.6	537.6	230.4	246.23769	-8.2811762	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	1	537.6	537.6	230.4	287.0888364	-7.7961712	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	1	537.6	537.6	230.4	327.9405434	-7.7088703	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	1	537.6	537.6	230.4	369.1679834	-6.6903598	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	1	537.6	537.6	230.4	410.0195117	-5.3226457	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	1	537.6	537.6	230.4	451.2471607	-5.5069476	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	1	537.6	537.6	230.4	492.0985674	-5.1674441	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	1	537.6	537.6	230.4	532.9502791	-4.3914361	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	2	458.9	996.5	230.4	574.1776729	-7.3790669	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	2	458.9	996.5	230.4	615.0292676	-7.5148683	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	2	458.9	996.5	230.4	656.2568095	-8.6691802	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	2	458.9	996.5	230.4	697.108313	-8.1065744	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	2	458.9	996.5	230.4	737.960026	-8.0386737	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	2	458.9	996.5	230.4	779.1873972	-8.4751782	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	2	458.9	996.5	230.4	820.0390235	-6.9134621	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	2	458.9	996.5	230.4	861.2665093	-7.9804731	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	2	458.9	996.5	230.4	902.1180632	-6.7873608	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	2	458.9	996.5	230.4	942.9697768	-6.0598533	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	2	458.9	996.5	230.4	984.1971347	-4.1489336	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	3	290.5	1287	230.4	1025.048779	-6.1083538	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	3	290.5	1287	230.4	1066.276231	-7.9222725	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	3	290.5	1287	230.4	1107.127816	-7.3499666	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	3	290.5	1287	230.4	1147.979529	-7.5536687	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	3	290.5	1287	230.4	1189.206879	-7.1656647	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	3	290.5	1287	230.4	1230.058535	-6.1180539	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	3	290.5	1287	230.4	1271.285963	-4.6824391	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	4	159.7	1446.7	230.4	1312.137569	-7.0104631	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	4	159.7	1446.7	230.4	1352.989283	-7.9416727	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	4	159.7	1446.7	230.4	1394.216626	-6.8164611	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	4	159.7	1446.7	230.4	1435.068291	-4.0519326	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	5	203.3	1650	230.4	1476.295702	-5.3808463	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	5	203.3	1650	230.4	1517.147323	-7.6409696	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	5	203.3	1650	230.4	1557.999037	-6.6709596	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	5	203.3	1650	230.4	1599.226375	-5.4099466	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	5	203.3	1650	230.4	1640.078047	-4.3623358	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	6	206.3	1856.3	230.4	1681.305445	-7.4178673	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	6	206.3	1856.3	230.4	1722.157078	-7.9513728	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	6	206.3	1856.3	230.4	1763.38453	-6.2053548	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	6	206.3	1856.3	230.4	1804.236126	-6.321756	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	6	206.3	1856.3	230.4	1845.087803	-5.6524491	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	7	170.5	2026.8	230.4	1886.315191	-6.4672575	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	7	170.5	2026.8	230.4	1926.24012	-7.1656647	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	7	170.5	2026.8	230.4	1966.165049	-6.6030589	"OK"
"BH-01812"	"2019-11-22"	1020	8900	"f"	"SB"	7	2013	7	170.5	2026.8	230.4	2006.089978	-5.1771442	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	1	628	628	357.2	0	-8.3102765	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	1	628	628	357.2	38.41874542	-8.5430789	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	1	628	628	357.2	76.83749085	-8.0871742	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	1	628	628	357.2	115.2562363	-8.1550749	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	1	628	628	357.2	153.0522787	-7.7864711	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	1	628	628	357.2	191.4706244	-7.7088703	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	1	628	628	357.2	229.8891037	-7.6700699	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	1	628	628	357.2	268.3076592	-7.000763	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	1	628	628	357.2	306.7262623	-7.5051682	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	1	628	628	357.2	344.5228585	-6.8164611	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	1	628	628	357.2	382.9412488	-8.0095734	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	1	628	628	357.2	421.3597038	-6.6224591	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	1	628	628	357.2	459.7782074	-5.642749	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	1	628	628	357.2	498.1967483	-6.2053548	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	1	628	628	357.2	535.9934701	-5.3711462	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	1	628	628	357.2	574.4118731	-4.9928423	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	1	628	628	357.2	613.6138851	-4.4884371	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	2	426.9	1054.9	357.2	652.8162069	-5.7300499	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	2	426.9	1054.9	357.2	692.0187859	-5.545748	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	2	426.9	1054.9	357.2	730.6024911	-4.76974	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	2	426.9	1054.9	357.2	769.8058197	-5.6912495	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	2	426.9	1054.9	357.2	809.0092707	-5.448747	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	2	426.9	1054.9	357.2	848.2128271	-6.0210529	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	2	426.9	1054.9	357.2	887.4164749	-5.0316427	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	2	426.9	1054.9	357.2	926.0032397	-4.6824391	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	2	426.9	1054.9	357.2	965.2072316	-4.7600399	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	2	426.9	1054.9	357.2	1004.41127	-5.1189436	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	2	426.9	1054.9	357.2	1043.615351	-4.5078373	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	3	198	1252.9	357.2	1082.819468	-5.933752	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	3	198	1252.9	357.2	1121.408043	-5.3905464	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	3	198	1252.9	357.2	1160.612338	-6.321756	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	3	198	1252.9	357.2	1199.816653	-5.4875474	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	3	198	1252.9	357.2	1239.020984	-3.7900299	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	4	162.6	1415.5	357.2	1278.225332	-5.1965444	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	4	162.6	1415.5	357.2	1316.815097	-6.2053548	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	4	162.6	1415.5	357.2	1356.019543	-5.6039486	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	4	162.6	1415.5	357.2	1395.223996	-4.0519326	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	5	182.7	1598.2	357.2	1434.428458	-4.7212395	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	5	182.7	1598.2	357.2	1473.632926	-6.7485604	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	5	182.7	1598.2	357.2	1512.223528	-6.2635554	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	5	182.7	1598.2	357.2	1551.428052	-5.0898433	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	5	182.7	1598.2	357.2	1590.632579	-4.1489336	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	6	165.8	1764	357.2	1629.837108	-6.8552615	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	6	165.8	1764	357.2	1669.041641	-4.6242385	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	6	165.8	1764	357.2	1708.246177	-4.9540419	"OK"
"BH-01867"	"2019-11-23"	820	4800	"f"	"SB"	6	2014	6	165.8	1764	357.2	1747.450715	-4.8764411	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	1	565.6	565.6	217.1	0	-4.0422325	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	1	565.6	565.6	217.1	34.13209633	-4.1198333	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	1	565.6	565.6	217.1	69.35416354	-4.3429356	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	1	565.6	565.6	217.1	103.4842983	-4.6436387	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	1	565.6	565.6	217.1	137.6154061	-4.1974341	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	1	565.6	565.6	217.1	171.8429516	-4.1683338	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	1	565.6	565.6	217.1	206.9685967	-4.3041352	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	1	565.6	565.6	217.1	241.1970149	-5.3614461	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	1	565.6	565.6	217.1	275.3270782	-4.3720359	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	1	565.6	565.6	217.1	309.45759	-3.6348283	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	1	565.6	565.6	217.1	343.6859031	-4.3138353	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	1	565.6	565.6	217.1	378.8112987	-4.3623358	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	1	565.6	565.6	217.1	413.0399496	-3.6833288	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	1	565.6	565.6	217.1	447.16999	-3.0916227	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	1	565.6	565.6	217.1	481.300322	-2.7230189	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	1	565.6	565.6	217.1	516.5239588	-1.665708	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	1	565.6	565.6	217.1	550.6541564	-0.9770009	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	2	377.2	942.8	217.1	584.8828943	-2.1798133	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	2	377.2	942.8	217.1	619.0129239	-3.4408263	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	2	377.2	942.8	217.1	654.1383646	-3.1304231	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	2	377.2	942.8	217.1	688.366908	-2.2962145	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	2	377.2	942.8	217.1	722.4970588	-2.8200199	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	2	377.2	942.8	217.1	756.725842	-2.7230189	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	2	377.2	942.8	217.1	790.8558655	-2.7521192	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	2	377.2	942.8	217.1	825.9812347	-2.7812195	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	2	377.2	942.8	217.1	860.2098581	-2.2768143	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	2	377.2	942.8	217.1	894.3399801	-1.9955114	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	2	377.2	942.8	217.1	932.6869786	0.2840121	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	3	218.9	1151.7	217.1	963.6939348	-2.0634121	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	3	218.9	1151.7	217.1	997.8241328	-2.3156147	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	3	218.9	1151.7	217.1	1032.052809	-3.3826257	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	3	218.9	1151.7	217.1	1066.182911	-2.9946217	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	3	218.9	1151.7	217.1	1101.406828	-2.5581172	"OK"
"BH-01877"	"2020-10-09"	434	NA	"m"	"KD"	2	2018	3	218.9	1151.7	217.1	1136.630987	-1.5105064	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	1	719.5	719.5	127.8	0	-7.8252715	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	1	719.5	719.5	127.8	39	-7.6991702	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	1	719.5	719.5	127.8	78	-7.4372675	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	1	719.5	719.5	127.8	117	-7.8155714	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	1	719.5	719.5	127.8	156.9235483	-9.0474841	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	1	719.5	719.5	127.8	195.9234544	-8.1841752	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	1	719.5	719.5	127.8	234.9233918	-7.4954681	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	1	719.5	719.5	127.8	273.9233469	-7.291766	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	1	719.5	719.5	127.8	313.8470965	-8.0774741	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	1	719.5	719.5	127.8	352.8469923	-7.5342685	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	1	719.5	719.5	127.8	391.8469089	-6.5060579	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	1	719.5	719.5	127.8	430.8468405	-7.8252715	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	1	719.5	719.5	127.8	469.8467835	-6.6709596	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	1	719.5	719.5	127.8	509.7705366	-7.0201632	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	1	719.5	719.5	127.8	548.7704438	-6.6321592	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	1	719.5	719.5	127.8	587.7703633	-5.3614461	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	1	719.5	719.5	127.8	626.7702929	-5.545748	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	1	719.5	719.5	127.8	665.7702306	-4.4108363	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	1	719.5	719.5	127.8	705.6939847	-3.4311262	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	2	383.4	1102.9	127.8	744.6938968	-6.0016527	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	2	383.4	1102.9	127.8	783.6938178	-7.4663678	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	2	383.4	1102.9	127.8	822.6937462	-6.7000599	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	2	383.4	1102.9	127.8	862.6175282	-6.0986537	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	2	383.4	1102.9	127.8	901.6174355	-6.1956547	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	2	383.4	1102.9	127.8	940.6173505	-6.9328623	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	2	383.4	1102.9	127.8	979.6172722	-4.5369376	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	2	383.4	1102.9	127.8	1018.6172	-4.963742	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	2	383.4	1102.9	127.8	1058.540977	-4.2556347	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	2	383.4	1102.9	127.8	1097.540888	-4.4690369	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	3	161.5	1264.4	127.8	1136.15844	-5.351746	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	3	161.5	1264.4	127.8	1174.776575	-6.2441552	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	3	161.5	1264.4	127.8	1214.319974	-5.2644451	"OK"
"BH-01882"	"2020-11-12"	670	NA	"f"	"GB"	2	2018	3	161.5	1264.4	127.8	1253.864426	-5.3323458	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	1	565.1	565.1	181.5	0	-7.6118693	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	1	565.1	565.1	181.5	39.66106403	-7.3402665	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	1	565.1	565.1	181.5	79.32212806	-6.9231622	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	1	565.1	565.1	181.5	118.9831921	-7.3499666	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	1	565.1	565.1	181.5	158.6442561	-8.1162745	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	1	565.1	565.1	181.5	198.3053202	-8.2132755	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	1	565.1	565.1	181.5	237.9663842	-7.2044651	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	1	565.1	565.1	181.5	277.6274482	-7.4081672	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	1	565.1	565.1	181.5	316.7349049	-7.0589636	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	1	565.1	565.1	181.5	355.844067	-7.2529656	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	1	565.1	565.1	181.5	394.9544278	-7.1753648	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	1	565.1	565.1	181.5	415.7691667	-7.1074641	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	1	565.1	565.1	181.5	457.5871502	-5.73975	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	1	565.1	565.1	181.5	499.4156585	-5.5651482	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	1	565.1	565.1	181.5	540.741158	-4.5466377	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	2	424.4	1024.5	181.5	582.0687245	-4.9540419	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	2	424.4	1024.5	181.5	623.3979467	-6.1568543	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	2	424.4	1024.5	181.5	664.728516	-7.3111662	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	2	424.4	1024.5	181.5	706.0601957	-7.388767	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	2	424.4	1024.5	181.5	747.3928017	-6.1083538	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	2	424.4	1024.5	181.5	788.7261882	-6.5642585	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	2	424.4	1024.5	181.5	830.0602388	-6.8940619	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	2	424.4	1024.5	181.5	871.3948588	-6.3023558	"OK"
"BH-01883"	"2020-11-12"	870	NA	"f"	"GB"	5	2015	2	424.4	1024.5	181.5	912.729971	-6.224755	"OK"
